TIME_ID|DAY_NAME|DAY_NUMBER_IN_WEEK|DAY_NUMBER_IN_MONTH|CALENDAR_WEEK_NUMBER|FISCAL_WEEK_NUMBER|WEEK_ENDING_DAY|WEEK_ENDING_DAY_ID|CALENDAR_MONTH_NUMBER|FISCAL_MONTH_NUMBER|CALENDAR_MONTH_DESC|CALENDAR_MONTH_ID|FISCAL_MONTH_DESC|FISCAL_MONTH_ID|DAYS_IN_CAL_MONTH|DAYS_IN_FIS_MONTH|END_OF_CAL_MONTH|END_OF_FIS_MONTH|CALENDAR_MONTH_NAME|FISCAL_MONTH_NAME|CALENDAR_QUARTER_DESC|CALENDAR_QUARTER_ID|FISCAL_QUARTER_DESC|FISCAL_QUARTER_ID|DAYS_IN_CAL_QUARTER|DAYS_IN_FIS_QUARTER|END_OF_CAL_QUARTER|END_OF_FIS_QUARTER|CALENDAR_QUARTER_NUMBER|FISCAL_QUARTER_NUMBER|CALENDAR_YEAR|CALENDAR_YEAR_ID|FISCAL_YEAR|FISCAL_YEAR_ID|DAYS_IN_CAL_YEAR|DAYS_IN_FIS_YEAR|END_OF_CAL_YEAR|END_OF_FIS_YEAR
27/08/2001|Monday|1|27|35|35|02/09/2001|1475|8|9|2001-08|1715|2001-09|1764|31|35|31/08/2001|30/09/2001|August|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
28/08/2001|Tuesday|2|28|35|35|02/09/2001|1475|8|9|2001-08|1715|2001-09|1764|31|35|31/08/2001|30/09/2001|August|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
29/08/2001|Wednesday|3|29|35|35|02/09/2001|1475|8|9|2001-08|1715|2001-09|1764|31|35|31/08/2001|30/09/2001|August|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
30/08/2001|Thursday|4|30|35|35|02/09/2001|1475|8|9|2001-08|1715|2001-09|1764|31|35|31/08/2001|30/09/2001|August|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
31/08/2001|Friday|5|31|35|35|02/09/2001|1475|8|9|2001-08|1715|2001-09|1764|31|35|31/08/2001|30/09/2001|August|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
01/09/2001|Saturday|6|1|35|35|02/09/2001|1475|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
02/09/2001|Sunday|7|2|35|35|02/09/2001|1475|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
03/09/2001|Monday|1|3|36|36|09/09/2001|1524|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
04/09/2001|Tuesday|2|4|36|36|09/09/2001|1524|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
05/09/2001|Wednesday|3|5|36|36|09/09/2001|1524|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
06/09/2001|Thursday|4|6|36|36|09/09/2001|1524|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
07/09/2001|Friday|5|7|36|36|09/09/2001|1524|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
08/09/2001|Saturday|6|8|36|36|09/09/2001|1524|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
09/09/2001|Sunday|7|9|36|36|09/09/2001|1524|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
10/09/2001|Monday|1|10|37|37|16/09/2001|1572|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
11/09/2001|Tuesday|2|11|37|37|16/09/2001|1572|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
12/09/2001|Wednesday|3|12|37|37|16/09/2001|1572|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
13/09/2001|Thursday|4|13|37|37|16/09/2001|1572|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
14/09/2001|Friday|5|14|37|37|16/09/2001|1572|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
15/09/2001|Saturday|6|15|37|37|16/09/2001|1572|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
16/09/2001|Sunday|7|16|37|37|16/09/2001|1572|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
17/09/2001|Monday|1|17|38|38|23/09/2001|1620|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
18/09/2001|Tuesday|2|18|38|38|23/09/2001|1620|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
19/09/2001|Wednesday|3|19|38|38|23/09/2001|1620|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
20/09/2001|Thursday|4|20|38|38|23/09/2001|1620|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
21/09/2001|Friday|5|21|38|38|23/09/2001|1620|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
22/09/2001|Saturday|6|22|38|38|23/09/2001|1620|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
23/09/2001|Sunday|7|23|38|38|23/09/2001|1620|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
24/09/2001|Monday|1|24|39|39|30/09/2001|1667|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
25/09/2001|Tuesday|2|25|39|39|30/09/2001|1667|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
26/09/2001|Wednesday|3|26|39|39|30/09/2001|1667|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
27/09/2001|Thursday|4|27|39|39|30/09/2001|1667|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
28/09/2001|Friday|5|28|39|39|30/09/2001|1667|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
29/09/2001|Saturday|6|29|39|39|30/09/2001|1667|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
30/09/2001|Sunday|7|30|39|39|30/09/2001|1667|9|9|2001-09|1716|2001-09|1764|30|35|30/09/2001|30/09/2001|September|September|2001-03|1783|2001-03|1799|92|98|30/09/2001|30/09/2001|3|3|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
01/10/2001|Monday|1|1|40|40|07/10/2001|1510|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
02/10/2001|Tuesday|2|2|40|40|07/10/2001|1510|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
03/10/2001|Wednesday|3|3|40|40|07/10/2001|1510|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
04/10/2001|Thursday|4|4|40|40|07/10/2001|1510|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
05/10/2001|Friday|5|5|40|40|07/10/2001|1510|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
06/10/2001|Saturday|6|6|40|40|07/10/2001|1510|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
07/10/2001|Sunday|7|7|40|40|07/10/2001|1510|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
08/10/2001|Monday|1|8|41|41|14/10/2001|1558|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
09/10/2001|Tuesday|2|9|41|41|14/10/2001|1558|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
10/10/2001|Wednesday|3|10|41|41|14/10/2001|1558|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
11/10/2001|Thursday|4|11|41|41|14/10/2001|1558|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
12/10/2001|Friday|5|12|41|41|14/10/2001|1558|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
13/10/2001|Saturday|6|13|41|41|14/10/2001|1558|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
14/10/2001|Sunday|7|14|41|41|14/10/2001|1558|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
15/10/2001|Monday|1|15|42|42|21/10/2001|1606|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
16/10/2001|Tuesday|2|16|42|42|21/10/2001|1606|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
17/10/2001|Wednesday|3|17|42|42|21/10/2001|1606|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
18/10/2001|Thursday|4|18|42|42|21/10/2001|1606|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
19/10/2001|Friday|5|19|42|42|21/10/2001|1606|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
20/10/2001|Saturday|6|20|42|42|21/10/2001|1606|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
21/10/2001|Sunday|7|21|42|42|21/10/2001|1606|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
22/10/2001|Monday|1|22|43|43|28/10/2001|1654|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
23/10/2001|Tuesday|2|23|43|43|28/10/2001|1654|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
24/10/2001|Wednesday|3|24|43|43|28/10/2001|1654|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
25/10/2001|Thursday|4|25|43|43|28/10/2001|1654|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
26/10/2001|Friday|5|26|43|43|28/10/2001|1654|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
27/10/2001|Saturday|6|27|43|43|28/10/2001|1654|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
28/10/2001|Sunday|7|28|43|43|28/10/2001|1654|10|10|2001-10|1717|2001-10|1765|31|28|31/10/2001|28/10/2001|October|October|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
29/10/2001|Monday|1|29|44|44|04/11/2001|1488|10|11|2001-10|1717|2001-11|1766|31|28|31/10/2001|25/11/2001|October|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
30/10/2001|Tuesday|2|30|44|44|04/11/2001|1488|10|11|2001-10|1717|2001-11|1766|31|28|31/10/2001|25/11/2001|October|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
31/10/2001|Wednesday|3|31|44|44|04/11/2001|1488|10|11|2001-10|1717|2001-11|1766|31|28|31/10/2001|25/11/2001|October|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
01/11/2001|Thursday|4|1|44|44|04/11/2001|1488|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
02/11/2001|Friday|5|2|44|44|04/11/2001|1488|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
03/11/2001|Saturday|6|3|44|44|04/11/2001|1488|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
04/11/2001|Sunday|7|4|44|44|04/11/2001|1488|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
05/11/2001|Monday|1|5|45|45|11/11/2001|1537|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
06/11/2001|Tuesday|2|6|45|45|11/11/2001|1537|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
07/11/2001|Wednesday|3|7|45|45|11/11/2001|1537|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
08/11/2001|Thursday|4|8|45|45|11/11/2001|1537|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
09/11/2001|Friday|5|9|45|45|11/11/2001|1537|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
10/11/2001|Saturday|6|10|45|45|11/11/2001|1537|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
11/11/2001|Sunday|7|11|45|45|11/11/2001|1537|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
12/11/2001|Monday|1|12|46|46|18/11/2001|1585|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
13/11/2001|Tuesday|2|13|46|46|18/11/2001|1585|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
14/11/2001|Wednesday|3|14|46|46|18/11/2001|1585|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
15/11/2001|Thursday|4|15|46|46|18/11/2001|1585|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
16/11/2001|Friday|5|16|46|46|18/11/2001|1585|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
17/11/2001|Saturday|6|17|46|46|18/11/2001|1585|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
18/11/2001|Sunday|7|18|46|46|18/11/2001|1585|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
19/11/2001|Monday|1|19|47|47|25/11/2001|1633|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
20/11/2001|Tuesday|2|20|47|47|25/11/2001|1633|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
21/11/2001|Wednesday|3|21|47|47|25/11/2001|1633|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
22/11/2001|Thursday|4|22|47|47|25/11/2001|1633|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
23/11/2001|Friday|5|23|47|47|25/11/2001|1633|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
24/11/2001|Saturday|6|24|47|47|25/11/2001|1633|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
25/11/2001|Sunday|7|25|47|47|25/11/2001|1633|11|11|2001-11|1718|2001-11|1766|30|28|30/11/2001|25/11/2001|November|November|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
26/11/2001|Monday|1|26|48|48|02/12/2001|1471|11|12|2001-11|1718|2001-12|1767|30|35|30/11/2001|30/12/2001|November|December|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
27/11/2001|Tuesday|2|27|48|48|02/12/2001|1471|11|12|2001-11|1718|2001-12|1767|30|35|30/11/2001|30/12/2001|November|December|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
28/11/2001|Wednesday|3|28|48|48|02/12/2001|1471|11|12|2001-11|1718|2001-12|1767|30|35|30/11/2001|30/12/2001|November|December|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
29/11/2001|Thursday|4|29|48|48|02/12/2001|1471|11|12|2001-11|1718|2001-12|1767|30|35|30/11/2001|30/12/2001|November|December|2001-04|1784|2001-04|1800|92|91|31/12/2001|30/12/2001|4|4|2001|1805|2001|1809|365|364|31/12/2001|30/12/2001
